user_id,user_name,age,gender,favorite_colors,favorite_categories
d3b6d263-6618-414e-8cb3-dec0bfd8d1f2,Sharilyn Rose,55,Male,"['Wild Blue Yonder', 'Indigo (Rainbow)', 'Platinum', 'Green (RYB)', 'Sinopia', 'Gainsboro', 'Chestnut', 'Sunny', 'Columbia Blue', 'Lilac', 'Anti-Flash White', 'Midnight Blue', 'Bright Gray', 'Copper Penny', 'Ruby Red', 'Old Moss Green', 'Sunray', 'La Salle Green', 'Burlywood', 'Dogwood Rose', 'Brown Coffee', 'Gamboge', 'Medium Carmine', 'Persian Red', 'Japanese Indigo', 'Apple', 'Tan (Crayola)', 'Dollar Bill', 'Android Green', 'Firebrick', 'Rosy Brown', 'Timberwolf', 'Dark Cornflower Blue', 'Pine Tree', 'Moss Green', 'Smoky Black', 'Carrot Orange', 'Honeydew', 'Vivid Cerulean', 'Bone', 'Liver Chestnut (Horses)', 'Olive Drab Camouflage', 'Permanent Geranium Lake', 'Tangerine', 'Dust Storm', 'Blue Bell', 'American Blue', 'Onyx', 'Tart Orange', 'Chinese Silver', 'Ochre', 'Vampire Black', 'Dark Pastel Red', 'Artichoke', 'Cyan Cobalt Blue', 'Cultured', 'Violet (Crayola)', 'Marigold', 'Light Gray', 'Flame', 'University Of California Gold', 'Carnelian', 'Silver Sand', 'Tangelo', 'Piggy Pink', 'Brown Yellow', 'Silver Foil', 'Cosmic Cobalt', 'Café Au Lait', 'Chocolate Kisses', 'CG Red', 'International Orange (Golden Gate Bridge)', 'Gold (Crayola)', 'Cola', 'Carolina Blue', 'Solid Pink', 'Aztec Gold', 'Yankees Blue', 'Dark Slate Blue', 'Medium Vermilion', 'Dark Vanilla', 'Philippine Red', 'Tufts Blue', 'Metallic Red', 'Meat Brown', 'Forest Green (Web)', 'June Bud', 'Saffron', ""Tiger's Eye"", 'American Red', 'Alabaster', 'Dirt', 'Light Steel Blue', 'Lust', 'Imperial', 'Liver (Dogs)', 'Almond', ""St. Patrick's Blue"", 'Satin Sheen Gold', 'Pale Silver', 'Licorice', 'Brown (Crayola)', 'Old Gold', 'Bronze (Metallic)', 'Cool Grey', 'Copper', 'Madder Lake', 'Spanish Yellow', 'Vegas Gold', 'Jelly Bean', 'Desert Sand', 'Sandstorm', 'Raw Umber', 'Isabelline', 'Orange-Yellow', 'Candy Pink', 'Floral White', 'Falu Red', 'Chinese Red', 'Tan', 'Liver (Organ)', 'Maximum Yellow Red', 'Old Lavender', 'Light Moss Green', 'Blue-Gray', 'Pale Cyan', 'Jasper Orange', 'Lavender Gray', 'Charleston Green', 'Pastel Gray', 'Pale Taupe', 'Old Burgundy', 'Dark Lava', 'Blue Cola', 'Metallic Brown', 'Antique Brass', 'Maximum Blue', 'Beige']","['Ghee & Oils', 'Health Drink Mix', 'Repellants & Fresheners', 'Sugar, Jaggery & Salt', 'Pickles & Chutney']"
37a4e1d0-e766-48cf-bd0e-878c37f8732f,Philip Sutton,66,Female,"['Almond', 'Gamboge', 'Platinum', ""Tiger's Eye"", 'Old Gold', 'Dirt', 'La Salle Green', 'Jasper Orange', 'Liver (Organ)', 'Salem', 'Chinese Silver', 'Copper', 'Languid Lavender', 'Blue Bell', 'Aztec Gold', 'Wild Blue Yonder', 'Smoky Black', 'Ochre', 'Naples Yellow', 'Brown Coffee', 'Permanent Geranium Lake', 'Bronze (Metallic)', 'Rosy Brown', 'Light Steel Blue', 'Falu Red', 'Bone', 'Cosmic Cobalt', 'Light Periwinkle', 'Pale Taupe', 'Saffron', 'Carolina Blue', 'American Red', 'Brown (Crayola)', 'Bright Gray', 'Midnight Blue', 'Violet (Crayola)', 'Pale Cyan', 'Desert Sand', 'Honeydew', 'Cultured', 'Khaki (HTML/CSS)', 'Liver Chestnut (Horses)', 'Lust', 'Vampire Black', 'Chinese Red', 'Gainsboro', 'Onyx', 'Light Moss Green', 'Charleston Green', 'Yankees Blue', 'Pale Silver', 'American Blue', 'Columbia Blue', 'Firebrick', 'Sunny', 'Tangelo', 'Dark Cornflower Blue', 'Café Au Lait', 'Moss Green', 'Piggy Pink', 'Carrot Orange', 'Medium Carmine', 'Tart Orange', 'Olive Drab Camouflage', 'Tan', 'CG Red', 'Yale Blue', 'Chinese White', 'International Orange (Engineering)', 'Cyan Cobalt Blue']","['Atta & Flours', 'Ghee & Oils', 'Rice & Rice Products', 'Household Care|Pet Food', 'Baby Foods', 'Utensil Cleaners']"
55784483-22fb-4b10-9be7-b956786cb8e3,Darryl Waller,26,Female,"['Pastel Gray', 'Dogwood Rose', 'Liver (Dogs)', 'Imperial', 'Chinese White', 'Platinum', 'Old Moss Green', 'Wild Blue Yonder', 'Dark Gray (X11)', 'Tan', 'Honeydew', 'Midnight Blue']","['Masalas & Spices', 'Shaving Needs', 'Floor & Other Cleaners', 'Soft Drinks', 'Creams, Lotions, Skin Care', 'Sugar, Jaggery & Salt', 'Jams & Honey', 'Biscuits', 'Coffee', 'Kajal & Makeup', 'Dals & Pulses', 'Tea', 'Baby Bath & Skin Care', 'Ready To Cook', 'Wellness & Common Pharma', 'Paper & Disposables', 'Pooja Needs', 'Ketchups & Spreads', 'Dairy', 'Diapers & Wipes', 'Deos, Perfumes & Talc', 'Detergents & Laundry', 'Hair Care', 'Health Drink Mix', 'Baking', 'Oral Care', 'Rice & Rice Products', 'Chips,Namkeen & Snacks', 'Cooking Sauces & Vinegar', 'Breakfast Cereals', 'Atta & Flours', 'Soaps & Body Wash', 'Juices', 'Pickles & Chutney', 'Dry Fruits, Nuts & Seeds', 'Repellants & Fresheners', 'Sanitary Needs', 'Noodles & Pasta', 'Utensil Cleaners', 'Baby Foods', 'Household Care|Pet Food', 'Ghee & Oils', 'Chocolates & Sweets']"
a86571e3-ec54-48ad-ba2f-bf420c87479a,Afton Hughes,64,Male,"['Gamboge', 'Temptress', 'Charleston Green', 'Maximum Blue', 'Almond', 'Dust Storm', 'Chinese White', 'Café Au Lait', 'Russet', 'Raw Umber', 'Vivid Cerulean', 'International Orange (Golden Gate Bridge)', 'Metallic Red', 'Lust', 'Brown Yellow', 'Smoky Black', 'Sunny', 'Marigold', 'Sandstorm', 'Cyan Cobalt Blue', 'Vivid Auburn', 'Onyx', 'Tart Orange', 'Alabaster', 'Light Steel Blue', 'Jelly Bean', 'Olive Drab Camouflage', 'Ruby Red', 'Yale Blue', 'Pine Tree', 'Tangerine', 'Cool Grey', 'Ochre', 'Light Gray', 'Lilac', 'Chocolate Kisses', 'Solid Pink', 'Ghost White', 'University Of California Gold', 'Dark Pastel Red', 'Sinopia', 'Languid Lavender', 'Dirt', 'Dark Vanilla', 'Blue-Gray', 'Brown Coffee', 'Rosy Brown', 'CG Red', 'Light Moss Green', 'Black', 'Imperial', 'Tangelo', 'Vegas Gold', 'June Bud', 'Spanish Yellow', 'Space Cadet', 'Tan (Crayola)', 'Falu Red', 'Silver Foil', ""Tiger's Eye"", 'Permanent Geranium Lake', 'Vampire Black', 'Medium Carmine', 'Blue Cola', 'Isabelline', 'Medium Vermilion', 'Violet (Crayola)', 'American Blue', 'Pale Silver', 'Aztec Gold', 'Persian Red', 'Khaki (HTML/CSS)', 'Pastel Gray', 'Chinese Silver', 'Light Periwinkle', 'Old Lavender', 'Chinese Red', 'Royal Brown', 'Dogwood Rose', 'Old Gold', 'Carnelian', 'Floral White', 'Indigo (Rainbow)', 'Saffron', 'Liver Chestnut (Horses)', 'American Silver', 'Old Burgundy', 'Pale Taupe', 'Forest Green (Web)', 'Carrot Orange', 'Persian Indigo', 'Orange-Yellow', 'Carolina Blue', 'Columbia Blue', 'Lavender Gray', 'Ruddy Pink', 'Chestnut', 'Yankees Blue', 'Cultured', 'Liver (Organ)', 'Piggy Pink', 'Metallic Blue', 'Naples Yellow', 'Flame', 'Cosmic Cobalt', 'Satin Sheen Gold', 'Bone', 'Silver Pink', 'Philippine Red', 'Bronze (Metallic)', 'International Orange (Engineering)', 'Apple', ""Dark Chocolate (Hershey's)"", 'Metallic Brown', 'Honeydew', 'Tan', 'Blue Bell']","['Ketchups & Spreads', 'Utensil Cleaners', 'Deos, Perfumes & Talc', 'Baking', 'Repellants & Fresheners', 'Chips,Namkeen & Snacks', 'Floor & Other Cleaners', 'Tea', 'Coffee', 'Soft Drinks', 'Sanitary Needs', 'Jams & Honey', 'Atta & Flours', 'Dairy', 'Oral Care', 'Sugar, Jaggery & Salt', 'Masalas & Spices', 'Juices', 'Ready To Cook', 'Kajal & Makeup', 'Dals & Pulses', 'Cooking Sauces & Vinegar', 'Wellness & Common Pharma', 'Hair Care', 'Creams, Lotions, Skin Care', 'Soaps & Body Wash', 'Paper & Disposables', 'Noodles & Pasta', 'Shaving Needs', 'Ghee & Oils', 'Baby Foods', 'Dry Fruits, Nuts & Seeds', 'Diapers & Wipes', 'Rice & Rice Products', 'Pooja Needs', 'Health Drink Mix', 'Baby Bath & Skin Care', 'Chocolates & Sweets']"
1e8ca804-b138-4d21-b075-a66de837f00b,Corey Castaneda,52,Male,"['Lilac', 'Temptress', 'Silver Pink', 'Flame', 'Olive Drab Camouflage', 'Saffron', 'Smoky Black', 'Imperial', 'Blue-Gray', 'Persian Indigo', 'Dark Lava', 'Metallic Brown', 'Pale Taupe', 'Burlywood', 'Firebrick', 'Tangelo', 'Medium Vermilion', 'Dogwood Rose', 'Dutch White', 'Dirt', 'Cultured', 'Moss Green', 'Sinopia', 'Metallic Red', 'Old Burgundy', 'Ochre', 'Medium Carmine', 'Dark Cornflower Blue', 'Old Gold', 'Yale Blue', 'Lust', ""Dark Chocolate (Hershey's)"", 'Desert Sand', 'Lavender Gray', 'Salem', 'Vegas Gold', 'Bronze (Metallic)', 'Rosy Brown', 'Pastel Gray', 'Licorice', 'Dark Pastel Red', 'Gold (Crayola)', 'Rich Black (FOGRA39)', 'Vivid Cerulean', 'Naples Yellow', 'Falu Red', 'American Red', 'Black', 'Raw Umber', 'Blue Cola', 'Android Green', 'Onyx', 'Jasper Orange', 'Maximum Yellow Red', 'Space Cadet', 'Japanese Indigo', 'Charleston Green', 'Dollar Bill', 'Sunny', 'Chinese Silver', 'Almond', 'International Orange (Engineering)', 'Gainsboro', 'Floral White', 'Metallic Blue', 'Wild Blue Yonder']","['Sugar, Jaggery & Salt', 'Wellness & Common Pharma', 'Jams & Honey', 'Coffee', 'Cooking Sauces & Vinegar']"
9fa07e8f-d42e-407b-b34d-83f57356ad43,Kimbra Macdonald,18,Female,"['Forest Green (Web)', 'Spanish Yellow', 'Temptress', 'Permanent Geranium Lake', 'Dogwood Rose', 'Pastel Gray', 'Rich Black (FOGRA39)', 'Light Gray', 'Desert Sand', 'Bone', 'Cosmic Cobalt', 'Pale Silver', 'Alabaster', 'Flame', 'Gamboge', 'Orange-Yellow', 'Pine Tree', 'Dutch White', 'Cyan Cobalt Blue', 'Ochre', 'Floral White', 'CG Red']","['Deos, Perfumes & Talc', 'Pooja Needs', 'Tea', 'Paper & Disposables', 'Rice & Rice Products', 'Chocolates & Sweets', 'Floor & Other Cleaners', 'Dairy', 'Masalas & Spices', 'Cooking Sauces & Vinegar', 'Chips,Namkeen & Snacks', 'Diapers & Wipes', 'Oral Care', 'Pickles & Chutney', 'Wellness & Common Pharma', 'Utensil Cleaners', 'Noodles & Pasta', 'Dals & Pulses', 'Kajal & Makeup', 'Ready To Cook', 'Repellants & Fresheners', 'Soft Drinks']"
76411f19-ec55-45fa-b816-cd53565b5c6f,Christian Clay,60,Male,"['Light Gray', 'Light Moss Green', 'Temptress', 'Madder Lake', 'Tangelo', 'Space Cadet', 'Alabaster', 'Orange-Yellow', 'Old Moss Green', 'Philippine Red', 'International Orange (Golden Gate Bridge)', 'Antique Brass', 'Light Silver', 'University Of California Gold', 'Medium Carmine', 'Marigold', 'International Orange (Engineering)', 'Dust Storm', 'Green (RYB)', 'Black', 'Old Lavender', 'Jasper Orange', 'Brown Coffee', 'Midnight Blue', 'CG Red', 'Metallic Brown', 'Desert Sand', 'Old Gold', 'Coral Red', 'Lilac', 'Cyan Cobalt Blue', 'Burlywood', 'Aztec Gold', 'Apple', 'Carnelian', 'Royal Brown', 'Tufts Blue', 'Ochre', 'Cool Grey', 'Medium Vermilion', 'Sunray', 'Blue-Gray', 'Piggy Pink', 'Copper', 'Platinum', 'Vampire Black', 'Satin Sheen Gold', 'Brown Yellow', 'Imperial', 'Liver (Organ)']",['Tea']
729a912e-bbfc-4548-9a35-3cbd78f345c3,Refugia Walsh,50,Female,"['Temptress', 'Brown Coffee', 'Silver Sand', 'Floral White', 'American Silver', 'Chinese Silver', ""Dark Chocolate (Hershey's)"", 'Firebrick', 'Café Au Lait', 'Tart Orange', 'Brown (Crayola)', 'Naples Yellow', 'Wild Blue Yonder', 'Violet (Crayola)', 'University Of California Gold', 'Rich Black (FOGRA39)', ""Tiger's Eye"", 'Old Moss Green', 'Spanish Yellow', 'Green (RYB)', 'Languid Lavender', 'Chinese Red', 'Maximum Yellow Red', 'Metallic Red', 'Dark Slate Blue', 'Aztec Gold', 'Dark Vanilla', 'International Orange (Engineering)', 'Liver (Dogs)', 'Antique Brass', 'Dark Gray (X11)', 'Sandstorm', 'Cool Grey', 'Orange-Yellow', 'Coral Red', 'Royal Brown', 'Columbia Blue', 'Vivid Cerulean', 'Blue Cola', 'Candy Pink', 'Light Moss Green', 'Ghost White', 'Dark Lava', 'Pastel Gray', 'Pale Cyan', 'Tan', 'June Bud', 'Copper Penny', 'Silver Pink', 'Russet', 'Sinopia', 'Dutch White', 'Gold (Crayola)', 'Copper', 'Dirt', 'Cyan Cobalt Blue', 'Silver Foil', 'Chinese White', 'Chestnut', 'Jasper Orange', 'Satin Sheen Gold', 'Lilac', 'Burlywood', 'Blue Bell', 'Yankees Blue', 'Pale Taupe', 'Dark Pastel Red', 'Philippine Red', 'Cosmic Cobalt', 'Bright Gray', 'Maximum Blue', 'Platinum', 'Japanese Indigo', ""St. Patrick's Blue"", 'Sunny', 'Blue-Gray', 'Old Burgundy', 'Falu Red', 'Pine Tree', 'Imperial', 'Honeydew', 'Yale Blue', 'Permanent Geranium Lake', 'CG Red', 'Cultured', 'Bone', 'Apple', 'Light Steel Blue', 'Dust Storm', 'Ruddy Pink', 'Beige', 'American Red', 'Rosy Brown', 'Ruby Red', 'Indigo (Rainbow)', 'Marigold', 'Dark Cornflower Blue', 'Desert Sand', 'Medium Vermilion', 'Khaki (HTML/CSS)', 'Pale Silver', 'Onyx', 'Lust', 'Solid Pink', 'Madder Lake', 'Raw Umber', 'Alabaster', 'Vegas Gold', 'Persian Indigo', 'Tangelo', 'Tan (Crayola)', 'Anti-Flash White', 'Gamboge', 'Charleston Green', 'Light Silver', 'Vivid Auburn', 'Piggy Pink', 'Salem', 'Midnight Blue', 'Brown Yellow', 'Saffron', 'Carolina Blue', 'Old Gold', 'Tangerine', 'Gainsboro', 'Forest Green (Web)', 'Lavender Gray', 'Meat Brown', 'Chocolate Kisses', 'Carrot Orange', 'Light Periwinkle', 'Metallic Blue', 'Licorice', 'Sunray', 'Cola', 'American Blue', 'Old Lavender', 'Olive Drab Camouflage', 'Medium Carmine', 'Almond', 'Persian Red', 'Light Gray', 'Metallic Brown', 'Moss Green', 'Vampire Black', 'Dollar Bill', 'Smoky Black', 'La Salle Green']","['Dals & Pulses', 'Diapers & Wipes', 'Health Drink Mix', 'Oral Care', 'Cooking Sauces & Vinegar', 'Pickles & Chutney', 'Juices', 'Masalas & Spices', 'Household Care|Pet Food', 'Jams & Honey', 'Rice & Rice Products', 'Hair Care', 'Baby Bath & Skin Care', 'Utensil Cleaners', 'Soft Drinks', 'Wellness & Common Pharma', 'Chips,Namkeen & Snacks', 'Dairy', 'Soaps & Body Wash', 'Kajal & Makeup', 'Tea', 'Dry Fruits, Nuts & Seeds', 'Chocolates & Sweets', 'Sanitary Needs', 'Atta & Flours', 'Noodles & Pasta', 'Shaving Needs']"
4380830c-7882-4dc0-bb37-be1c4b834d5b,Ivory Buckner,53,Female,"['Cyan Cobalt Blue', 'Metallic Brown', 'Tangelo', 'Gamboge', 'Blue Bell', 'Antique Brass', 'Anti-Flash White', 'Café Au Lait', 'Japanese Indigo', 'Meat Brown', 'Light Gray']","['Household Care|Pet Food', 'Wellness & Common Pharma', 'Coffee', 'Baby Foods', 'Baby Bath & Skin Care', 'Dals & Pulses', 'Noodles & Pasta', 'Breakfast Cereals', 'Pickles & Chutney', 'Juices', 'Soaps & Body Wash']"
57e70679-6135-466b-a04a-eb55d4fbde03,Tracy Green,38,Female,"['Blue Cola', 'Madder Lake', 'Tan']","['Paper & Disposables', 'Creams, Lotions, Skin Care', 'Diapers & Wipes', 'Breakfast Cereals', 'Dals & Pulses', 'Floor & Other Cleaners', 'Dry Fruits, Nuts & Seeds', 'Masalas & Spices']"
bc83bb82-6940-45d5-acf6-85b084b83a60,Farah Bridges,34,Male,"['Light Periwinkle', 'Anti-Flash White', 'Dutch White', 'Brown Yellow', 'Carnelian', 'Chestnut', 'Old Gold', 'Coral Red', 'Carrot Orange', 'Pale Taupe', 'International Orange (Golden Gate Bridge)', 'Metallic Red', 'Dollar Bill', 'Medium Vermilion', 'Ruddy Pink', 'Chinese White', 'Vivid Auburn', 'Beige', 'Permanent Geranium Lake', 'Satin Sheen Gold', 'Cool Grey', 'Old Moss Green', 'Dark Lava', 'Isabelline', 'Old Lavender', 'Imperial', 'Carolina Blue', 'Piggy Pink', 'Pale Silver', 'Rich Black (FOGRA39)', 'Chinese Silver', 'Persian Indigo', 'Gainsboro', 'Meat Brown', 'Sinopia', 'American Blue', 'Tangerine', 'Saffron', 'Cyan Cobalt Blue', 'Desert Sand', 'Sunny', 'Vampire Black', 'Vegas Gold', 'Sandstorm', 'Madder Lake', 'Tan (Crayola)', 'Chinese Red', 'Copper Penny', 'Aztec Gold', 'Dogwood Rose', 'Lavender Gray', 'Languid Lavender', 'Floral White', 'Dirt', 'Onyx', 'Spanish Yellow', 'Salem', 'Flame', 'Liver Chestnut (Horses)', 'Silver Pink', 'Blue Cola', 'International Orange (Engineering)', 'Naples Yellow', 'Russet', 'Light Steel Blue', 'Honeydew', 'Yankees Blue', 'Dark Gray (X11)', ""St. Patrick's Blue"", 'Pastel Gray', 'Jasper Orange', 'Artichoke', 'Ghost White', 'Lilac', 'Falu Red', 'Candy Pink', 'Lust', 'Cultured', 'Liver (Organ)', 'Olive Drab Camouflage', 'Ruby Red', 'Temptress', 'Dust Storm', 'Licorice', 'Forest Green (Web)', 'Yale Blue', 'Silver Sand', 'Old Burgundy', 'Raw Umber', 'Gold (Crayola)', 'Sunray', 'Dark Vanilla', 'Persian Red', 'Gamboge', 'Alabaster', 'Chocolate Kisses', 'Copper', 'Metallic Brown', 'Tangelo', 'Tart Orange', 'Android Green', 'Liver (Dogs)', 'Maximum Yellow Red', 'June Bud', 'Wild Blue Yonder', 'Tan', 'Metallic Blue', 'Blue-Gray', 'Medium Carmine', 'Philippine Red', 'Almond', 'Light Moss Green', 'Silver Foil', 'Violet (Crayola)', 'Rosy Brown', 'La Salle Green', 'American Silver', 'Dark Pastel Red', 'Vivid Cerulean', 'Space Cadet', ""Dark Chocolate (Hershey's)"", 'Moss Green', 'Bone', ""Tiger's Eye"", 'Maximum Blue', 'Platinum', 'University Of California Gold', 'Bronze (Metallic)', 'American Red', 'Café Au Lait', 'Brown Coffee', 'Bright Gray', 'Cosmic Cobalt']","['Wellness & Common Pharma', 'Creams, Lotions, Skin Care', 'Baking', 'Pooja Needs', 'Pickles & Chutney', 'Household Care|Pet Food', 'Health Drink Mix', 'Chocolates & Sweets', 'Detergents & Laundry', 'Breakfast Cereals', 'Sugar, Jaggery & Salt', 'Coffee', 'Soaps & Body Wash', 'Soft Drinks', 'Tea', 'Cooking Sauces & Vinegar', 'Utensil Cleaners', 'Diapers & Wipes', 'Noodles & Pasta', 'Shaving Needs', 'Sanitary Needs', 'Ketchups & Spreads', 'Deos, Perfumes & Talc', 'Biscuits', 'Paper & Disposables', 'Baby Foods', 'Jams & Honey', 'Juices', 'Ghee & Oils', 'Chips,Namkeen & Snacks', 'Dals & Pulses', 'Dry Fruits, Nuts & Seeds', 'Baby Bath & Skin Care', 'Repellants & Fresheners', 'Hair Care', 'Floor & Other Cleaners', 'Kajal & Makeup', 'Atta & Flours', 'Dairy', 'Rice & Rice Products', 'Oral Care']"
6bca7196-dfe1-4080-ad9e-4c7564739117,Clayton O'neill,63,Female,"['Cultured', 'Cosmic Cobalt', 'Ghost White', 'Gold (Crayola)', 'International Orange (Golden Gate Bridge)', 'Naples Yellow', 'Tangelo', 'University Of California Gold', 'Olive Drab Camouflage', 'Temptress', 'Anti-Flash White', 'Medium Vermilion', 'Carrot Orange', 'Rich Black (FOGRA39)', 'Solid Pink', 'Onyx', 'Chinese Silver', 'Silver Pink', 'Permanent Geranium Lake', 'Sinopia', 'Flame', 'Vivid Auburn', 'Copper', 'American Blue', 'Gainsboro', 'Yankees Blue', 'Persian Red', 'Brown Yellow', 'Brown Coffee', 'Liver Chestnut (Horses)', 'Carnelian', 'Maximum Blue', 'Tufts Blue', 'Sunny', 'Old Lavender', 'Blue Cola', 'Light Periwinkle', 'Royal Brown', 'Silver Sand', 'Blue-Gray', 'Dark Lava', 'Pale Silver', 'Dark Slate Blue', 'Maximum Yellow Red', 'American Red', 'Timberwolf', 'Jelly Bean', 'Beige', 'La Salle Green', 'Vivid Cerulean', 'International Orange (Engineering)', 'Indigo (Rainbow)', 'Licorice', 'Dark Vanilla', 'Chinese White', 'Jasper Orange', 'Blue Bell', 'Old Gold', 'Light Steel Blue', 'Tangerine', 'Dogwood Rose', 'Pale Taupe', 'Old Burgundy', 'Space Cadet', 'Philippine Red', 'Aztec Gold', 'Satin Sheen Gold', 'Almond', 'Piggy Pink', 'Orange-Yellow', 'Candy Pink', 'Moss Green', 'Silver Foil', 'Vampire Black', 'Saffron', 'Cola', 'Bright Gray', 'Dollar Bill', 'Metallic Brown', 'Ruby Red', 'Marigold', 'Tan (Crayola)', 'Pale Cyan', 'Floral White', 'Russet', 'Khaki (HTML/CSS)', 'Tan', 'Tart Orange', ""St. Patrick's Blue"", 'Medium Carmine', 'Bronze (Metallic)', 'Smoky Black', 'Antique Brass', 'Columbia Blue', 'Lavender Gray', 'Falu Red', 'Rosy Brown', 'Chocolate Kisses', 'Brown (Crayola)', 'Meat Brown', 'Charleston Green', 'Persian Indigo']","['Kajal & Makeup', 'Ready To Cook', 'Ghee & Oils', 'Baby Foods', 'Tea', 'Soaps & Body Wash', 'Baby Bath & Skin Care', 'Dairy', 'Rice & Rice Products', 'Detergents & Laundry', 'Wellness & Common Pharma', 'Diapers & Wipes', 'Breakfast Cereals', 'Jams & Honey', 'Shaving Needs', 'Dry Fruits, Nuts & Seeds', 'Biscuits', 'Deos, Perfumes & Talc', 'Pooja Needs', 'Chocolates & Sweets', 'Hair Care', 'Utensil Cleaners', 'Coffee', 'Sugar, Jaggery & Salt', 'Juices', 'Chips,Namkeen & Snacks']"
8120d36f-9b53-405e-9a7c-27d85817ca34,Jacquelyne Buchanan,18,Male,"[""Tiger's Eye"", 'Ghost White', 'American Red', 'Metallic Red', 'Onyx', 'Old Gold', 'Space Cadet', 'Pale Silver', 'International Orange (Golden Gate Bridge)', 'Raw Umber', 'Old Moss Green', 'Dark Gray (X11)', 'Vegas Gold', 'Brown Coffee', 'American Silver', 'Carrot Orange', 'Old Lavender', 'Solid Pink', 'Cool Grey', 'American Blue', 'Android Green', 'Cosmic Cobalt', 'Light Silver', 'Copper', 'Pale Taupe', 'Pine Tree', 'Khaki (HTML/CSS)', 'Copper Penny', 'Aztec Gold', 'Beige', 'Orange-Yellow', 'Ochre', 'Cultured', 'Tart Orange', 'Dutch White', 'Medium Vermilion', 'Green (RYB)', 'Rosy Brown', 'Burlywood', 'Dollar Bill', 'Blue Bell', 'Licorice', 'Persian Indigo', 'Persian Red', 'Tan (Crayola)', 'Alabaster', 'Philippine Red', 'Cyan Cobalt Blue', 'Pastel Gray', 'Carnelian', 'Antique Brass', 'Cola', 'Light Steel Blue', 'Firebrick', 'Dark Slate Blue', 'Timberwolf', 'Gainsboro', 'Bright Gray', 'Smoky Black', 'Marigold', 'University Of California Gold', 'Vivid Auburn', 'Salem', 'Silver Sand', 'Russet', 'Light Gray', 'Light Moss Green', 'Columbia Blue', 'Vivid Cerulean', 'Honeydew', 'Isabelline', 'Metallic Blue', 'Jelly Bean', 'Tangelo', 'Tan', 'Chinese Red', 'June Bud', 'Charleston Green', 'Imperial', 'Bone', 'Forest Green (Web)', 'Candy Pink', 'Gamboge', 'Rich Black (FOGRA39)', 'Saffron', 'Lavender Gray', 'Anti-Flash White', 'Lust', 'Blue Cola', 'Light Periwinkle', 'Ruby Red', 'Desert Sand', 'Metallic Brown', 'Sandstorm', 'Artichoke', 'Falu Red', 'Indigo (Rainbow)', 'Maximum Blue', 'Satin Sheen Gold', 'Meat Brown', 'Almond', 'Bronze (Metallic)', 'Yale Blue', 'Platinum', 'Ruddy Pink', 'Midnight Blue', 'Moss Green', 'Gold (Crayola)', 'Olive Drab Camouflage', 'Liver (Organ)', 'International Orange (Engineering)', 'Sunny', 'Dark Cornflower Blue', 'Lilac', 'Café Au Lait', 'Dark Vanilla', 'Madder Lake', 'Spanish Yellow', 'Dust Storm', 'Wild Blue Yonder', 'Coral Red', 'Maximum Yellow Red', 'Vampire Black', 'Piggy Pink', 'Silver Foil', 'Brown (Crayola)', 'Yankees Blue', 'Royal Brown', 'Flame', 'Chestnut', 'Tufts Blue', 'Old Burgundy', ""Dark Chocolate (Hershey's)"", 'Floral White', 'Jasper Orange', 'Brown Yellow']",['Dals & Pulses']
